experiment_id,seed,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,radius_0,radius_1,radius_2,radius_3,dscs_angle_10,dscs_angle_20,dscs_angle_40,dscs_angle_60,dscs_angle_70,dscs_angle_80,dscs_angle_100,dscs_angle_120,dscs_angle_140,dscs_angle_160,hyperparam_object_type,hyperparam_vacuum_wavelength,hyperparam_side_length,hyperparam_number_of_cells,hyperparam_refractive_index,hyperparam_polar_angle,hyperparam_azimuthal_angle,hyperparam_polarization
experiment_1507,1507,0.08989528840658545,0.8630964324474695,0.5707378769106508,0.4942081163740659,0.9051950851530706,0.7088562842251165,0.5227828698348065,0.4143784060039152,0.8121956188112814,0.8691900725964046,0.7190051312332298,0.4149024098993632,0.26114578433331304,0.1120657077244531,0.02455489994391697,0.02392964388202948,0.018440334899072798,0.005377465822711018,0.0284804954165077,0.03165436195899488,0.06300775758682849,0.661347643869341,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_4849,4849,0.14969630461677053,0.1684225857020466,0.7533771454155617,0.19158488542740604,0.9266815556929738,0.12360916986831816,0.8735937743783706,0.6266369999610619,0.7819417788078896,0.6355622552525583,0.4033561039219661,0.279511853059761,0.09257494959498079,0.04959989424462113,0.024570568007884368,0.01976469704842749,0.025503818083824084,0.008234911610128922,0.03571631671812149,0.024305602965817658,0.10462008263021472,0.44975193830576976,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_4075,4075,0.9793998578171987,0.9812459526092574,0.9040775368572661,0.57772211434449,0.7163009953355661,0.3912114678447386,0.38012153487764333,0.4558630860765732,0.9427181798334795,0.26938305630573245,0.08474761895725569,0.5834549505360337,0.05877799914797118,0.045495571154494985,0.027099424339322626,0.012265381844916205,0.025133333651101757,0.011006598286213039,0.03184613067886804,0.03682219705253794,0.060660611803204055,0.8062120816696422,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_3250,3250,0.38799327771679626,0.21598560339581097,0.4606010314444364,0.24811643854871157,0.9439110564352247,0.9018259366089244,0.03100089772604675,0.7736777810519183,0.9597452640257347,0.8718131943894066,0.510449709162652,0.4108111227660083,0.2030389736226511,0.1546239066874301,0.02934561238505849,0.025893108176625133,0.020252280916717286,0.007269633204379757,0.03158627485408066,0.038721596175034616,0.07857496447336446,0.9788212223774745,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_2382,2382,0.31198977411745676,0.588842541921058,0.06452564102301206,0.09115893997506452,0.9162085798878457,0.386548248583065,0.8079643804193127,0.38317341661736426,0.6859252959466139,0.31321528569486,0.031404101427841,0.3683276006043129,0.08216221307089637,0.03923822409195296,0.018058660585748336,0.01158507159075369,0.0139139592790829,0.008013543693896726,0.020583441080184714,0.04257482301049449,0.07268163146728776,0.8280171145217123,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_3062,3062,0.5472177203936713,0.4864262912023758,0.6119989749295538,0.5415369298440041,0.18485917984228795,0.07779109563042164,0.11563320485784712,0.04156211810220145,0.6324314412389345,0.38127774450027596,0.6501876001920117,0.5948743823550771,0.13829336865322117,0.04995938217455107,0.02343240666162452,0.011417449814965126,0.015778714580587137,0.01142570714436655,0.0230287010632522,0.027605803233615313,0.058670728443306536,0.46894289698773667,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_1735,1735,0.14706139027066323,0.5921329109511033,0.3873864140923078,0.4552951744788861,0.9792146540929357,0.11202266299896169,0.9782251127165552,0.33203986251160533,0.3194192483372553,0.8991871093969681,0.11322055464203451,0.886224516989336,0.05617365126713724,0.039985413972842054,0.016872995562270905,0.009719690194116065,0.014744706325107033,0.008598885266122541,0.01836047785103504,0.043921070131588476,0.04237906998835969,0.763187757697745,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_803,803,0.18468057593338383,0.9768839025846001,0.1677372762896916,0.6324602229550156,0.7854263505297862,0.9270002506455648,0.3803234942967212,0.15822350731904444,0.7922494697501389,0.3570118503554953,0.6636588511097924,0.6368472404948643,0.13938523921773707,0.06766334024141417,0.025618815778656098,0.010989006655117812,0.01303059859140605,0.008213384410801374,0.015003706283065127,0.03347253916732495,0.05823305816187486,0.4637255991055135,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_5395,5395,0.7603789036396946,0.18992765611847562,0.7992114603377608,0.33959815063492904,0.5969233979403279,0.43521432772644664,0.30011942220118504,0.9796067892151423,0.7819880326522155,0.01981295796099547,0.2119089661262874,0.5286450632294724,0.09393685794259496,0.06286465529619327,0.019714015513370597,0.017245898173388372,0.013653093592742534,0.006108337877796462,0.024044803402194177,0.03581412148419473,0.04635161459561786,0.6460684469885857,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_4247,4247,0.03782106812145558,0.848831135269345,0.20317302737038545,0.48154726094775235,0.048661814122149094,0.2924945114638644,0.990871483218826,0.8112669271733489,0.7817214633271448,0.9327348619312016,0.15333337788804502,0.45950280555802037,0.10665528199243932,0.07596321053847582,0.031170144977326383,0.019975093815298745,0.024327411260815016,0.007172891818111363,0.025537301447863058,0.03366853169680623,0.06638629487188838,0.7994924687940396,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_5153,5153,0.6106480938621031,0.33784049516793835,0.8787178622638552,0.9642882997309973,0.9895368827982931,0.16017152626181386,0.5502839656458905,0.23642101706447072,0.26677619869869773,0.6897941152018026,0.8942966887342662,0.11281402004543883,0.0609503187776977,0.022264845686930164,0.026678864158019754,0.0123900639678479,0.016941983525438683,0.010880983716580056,0.01761349174667275,0.036545628053214076,0.03502265709720455,0.7605923371617327,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_4081,4081,0.7679537026487823,0.8540013553919599,0.671994777974898,0.4588184584545051,0.3683044952674428,0.5957739613539466,0.2824072780240179,0.9883010463366811,0.1868557291619075,0.8474722760189881,0.23799228686071838,0.292430716678571,0.057654005486203294,0.033488608286296205,0.01384578501166093,0.013962111880261922,0.015105971472292954,0.017698910433549916,0.016746151688036153,0.028528826529593796,0.06000427529668146,0.3740220023898573,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_2376,2376,0.01900532152408141,0.9300592464203333,0.09962517368794388,0.32254285287414153,0.29249600918388463,0.9636229010780644,0.1495496976638493,0.562660824941098,0.802022006310426,0.6559530165586289,0.8209261918326324,0.2930870371305988,0.1986677190276411,0.08279245775268029,0.020092923083405437,0.009760459050563736,0.009399101610041852,0.007874798777983425,0.015440558900625772,0.007088096794851926,0.07012349659114278,0.25957791334377567,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_2978,2978,0.10124495878770956,0.6877173987701934,0.9898890470656895,0.04008297476755163,0.3348438247806961,0.017639788969152415,0.8585586226024329,0.43056453165210307,0.46793102353253135,0.4317102832711164,0.24189275501401575,0.354042536172233,0.10949648256691731,0.0549652742099763,0.02262157306808959,0.01595577253265353,0.02655223919615934,0.019095869690049873,0.021904650085476523,0.040687853818772005,0.06825470094668605,0.3924250460800311,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_3096,3096,0.7891985695840742,0.1604994724806904,0.36882357510777597,0.06803730893640991,0.23303560010500546,0.5117344689642103,0.6553897882569887,0.9693350373072213,0.9025940544542089,0.1829838224598871,0.0026868890424708303,0.4302552265701379,0.06347840395093923,0.05255053877531498,0.019972440880145666,0.015050359305649469,0.018149169598960894,0.008632046508016768,0.02504190250790735,0.023833759908124703,0.052781966580412246,0.6371761665321928,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_2144,2144,0.5597506167091945,0.23231503590300873,0.4719066375384293,0.5311817549016162,0.540814820903147,0.9561352662353514,0.39330437606539004,0.5653040594828507,0.19956007832039258,0.11887239296294005,0.03282550570293419,0.042077326294823414,0.01622817256982853,0.011418858750600324,0.007681628534787491,0.006675456696942294,0.00553032275747519,0.005851068112160205,0.011367484153901536,0.010837898996199514,0.0174314297668857,0.060481952097254155,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_5361,5361,0.7412313609197778,0.4215283297356305,0.7463583182029103,0.9524664535699877,0.7830233568618081,0.6470108058294659,0.6796577065978491,0.00642905310102071,0.08305824145078289,0.3487326366059442,0.9961201915302695,0.7754385624818436,0.09098113394448382,0.048167314871250276,0.016330339553649122,0.012669254382661723,0.016443810759523485,0.008050001596065847,0.021107035094377693,0.03917037385755103,0.04548395935351082,0.3837504141744874,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_2520,2520,0.04081167981599776,0.22812596437606203,0.8316343946773961,0.11518266795218512,0.39815203329152815,0.8366481610690132,0.6867641317593448,0.5468792698560765,0.3676066362639082,0.27879672442207937,0.4651425360220216,0.37704325412115947,0.12229413522296226,0.08854787272614359,0.0223861120175037,0.02002812991679068,0.024309691378850168,0.015151469701158818,0.035327011555365335,0.06152149065542032,0.10247257513222119,0.7768871691611017,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_5705,5705,0.9425081842848454,0.45743909597215004,0.42696216751074967,0.017030621676317637,0.35906515167488917,0.774916211699297,0.6258293170125971,0.12250127711714087,0.4895463163688871,0.9412548698167784,0.7731986842535112,0.5446388405994547,0.09930858787852243,0.06791680782771865,0.03165805255196886,0.02307046618868442,0.022499695031173588,0.008716882049380675,0.029067117330600287,0.04425376981867088,0.06065329002637489,1.4896394162545148,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_1197,1197,0.9000067128750343,0.10630375300508355,0.3042114550674835,0.49813465749541086,0.520865517031745,0.9032766125978557,0.5786073592486216,0.7598394183488187,0.4837755640053434,0.10886654425606734,0.9776218773612292,0.5277101278583668,0.09931082994579629,0.06148614523458478,0.01672987215849724,0.013058610208294767,0.015187518238440667,0.008035941497409162,0.02048583729651263,0.03633226810441442,0.056783683888617514,0.8059171703686048,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_5537,5537,0.4125673877439525,0.5746810466630783,0.06584578787686612,0.6399898599085333,0.85878563660582,0.8167457231758609,0.11734827840566053,0.9957177834915443,0.6978943983265056,0.5001288654075783,0.34976650732226067,0.9670851982187677,0.2443494387919744,0.08536345903475556,0.027016153865963715,0.018672555748940264,0.016303476027668535,0.011362998769018825,0.020564073893319993,0.04584068051108069,0.06814044178494018,1.2844361550269718,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_2712,2712,0.5619258626089889,0.9913690562264066,0.2716926168697211,0.2328695351209078,0.10991883236626154,0.5814411079127796,0.7561873380668547,0.027626532219599653,0.25013354839178537,0.9042671160406681,0.3567506131142659,0.9241516609239666,0.20702207964454328,0.11970144004860607,0.041496623587264206,0.022610147613189833,0.02562087364100148,0.01737458384018111,0.027571131753888957,0.07049453505858588,0.07984601008974618,1.1453356660770184,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_5957,5957,0.40473197375472725,0.9204086862871854,0.7580264379157768,0.6899248278689045,0.4243116540781948,0.5505762957339785,0.14049073468529483,0.18654085244552332,0.23676521421926322,0.7816040348224292,0.8655102631718465,0.2369848174756718,0.11699055544493678,0.0787259293438761,0.024049986640310175,0.013436421441845326,0.016729023797617648,0.01792065929914162,0.018944044637610413,0.05140146742536184,0.03753194364848312,0.48727936262556515,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_4885,4885,0.2135083549238478,0.5650492645528046,0.05666448213838149,0.6753597952558141,0.012994928479440171,0.04721083946715077,0.8042785976872247,0.3903523363386321,0.7597468015814831,0.3613876633266362,0.26603996658614737,0.1301222316311157,0.2639055951210488,0.08925144171273859,0.026474496087527832,0.019979826712791315,0.02167111127149213,0.01490430801852544,0.02987508199196202,0.05055351734724567,0.0872786694359269,0.5936021189967419,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_5359,5359,0.8991127554988879,0.9563407020996395,0.03509927763235532,0.2877692530171235,0.10568124548424063,0.21449162439690883,0.9814661200366784,0.503035482544112,0.9052152823479523,0.7446631438850646,0.3377837873921361,0.2749168642139431,0.18662017202567094,0.05996549801907889,0.02504278456293751,0.022015966613356225,0.02699738688060724,0.017169478188951655,0.03847639549840738,0.061500411381688234,0.07035052815165105,1.2413352556994373,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_3892,3892,0.45487059052865697,0.008737641627013626,0.24216308448318657,0.5838170073903393,0.7230240253023527,0.9275133262908688,0.46641954040998224,0.9869055932610729,0.2568820833132276,0.9754839454997087,0.6706168337756685,0.5723745073317986,0.17757904347632048,0.11412911549167479,0.028558363632155012,0.019500826012428526,0.014892899654872937,0.005503567778017095,0.0265095407836185,0.034077863225445565,0.07463307455571615,0.6282606763319661,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_2940,2940,0.43486852275082066,0.9529169296779518,0.7352367079029343,0.4836362496966745,0.21524788745501633,0.7121436381096247,0.45211690918995284,0.7110026014189829,0.5384643208199084,0.23617034988007712,0.5281945031777289,0.2799034188279025,0.10713103937310128,0.04287448798564287,0.026907116287505625,0.018356652782576352,0.02347045369351862,0.014895504907426721,0.03439559329248121,0.05585959690583829,0.07121285180727631,0.8292337304491333,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_497,497,0.918419742416128,0.7417778136860157,0.5021045796971236,0.9310390686750274,0.7793802252300921,0.17397153088727668,0.33326607963116595,0.44001957969984984,0.23356813609253135,0.45016939855404503,0.005107506227273739,0.580075217676309,0.07014929308131171,0.045766238998875254,0.025586707728462072,0.016402651398353726,0.019591758540812066,0.013188673753323915,0.024193552588238243,0.02652283814730712,0.06384037155599585,0.2676209300770434,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_2518,2518,0.13222213214123935,0.31398485290125533,0.853951626924756,0.5533772280221569,0.9164323575580067,0.8206748072492753,0.5990614932846066,0.1825649073074349,0.39325434494216494,0.5701591840446564,0.34894935048040043,0.09174530676888959,0.07151954421143426,0.05992544928909497,0.02770018855727217,0.02623856828792172,0.023941275781684507,0.012999997588907007,0.0375955471507462,0.05733377032147627,0.09485744465341733,0.7486489651622927,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
